X.1,id,X,Y,구,동,예측,대여,반납
13418,337501,961700,1961899,노원구,상계2동,101.1910408,50.85092081,50.34012003
13419,338134,961750,1961899,노원구,상계2동,104.8038265,50.10480363,54.69902292
13420,338767,961800,1961899,노원구,상계2동,102.4652658,49.0318607,53.43340508
13421,331804,961250,1961899,노원구,상계10동,160.1819714,75.4873333,84.69463811
13422,332437,961300,1961899,노원구,상계10동,153.4219849,66.74237684,86.67960804
13423,340037,961900,1961699,노원구,상계2동,90.92628692,46.04665009,44.87963683
13424,338766,961800,1961949,노원구,상계2동,88.88264125,44.09206875,44.7905725
13425,339403,961850,1961749,노원구,상계2동,96.6932711,47.44609531,49.24717579
13426,346351,962400,1962499,노원구,상계5동,89.45615832,43.21341465,46.24274367
13427,346983,962450,1962549,노원구,상계3·4동,87.4450359,43.41571583,44.02932007
13428,346350,962400,1962549,노원구,상계5동,96.14217682,50.80015173,45.34202509
13429,345087,962300,1962399,노원구,상계5동,124.5864144,63.09190576,61.49450869
13430,345719,962350,1962449,노원구,상계5동,115.0862949,55.85733555,59.22895938
13431,337488,961700,1962549,노원구,상계5동,63.62898555,33.96092323,29.66806231
13432,341923,962050,1962349,노원구,상계5동,68.10510016,33.46126997,34.6438302
13433,341289,962000,1962399,노원구,상계5동,66.3263849,31.82329448,34.50309042
13434,327346,960900,1963249,노원구,상계9동,85.57915456,44.056266,41.52288855
13435,326709,960850,1963449,노원구,상계8동,72.5318046,32.6666036,39.865201
13436,326708,960850,1963499,노원구,상계9동,74.60671201,32.28793081,42.3187812
13437,327344,960900,1963349,노원구,상계9동,74.72548516,35.23765876,39.48782639
13438,327345,960900,1963299,노원구,상계9동,77.74441799,40.67041697,37.07400102
13439,328622,961000,1962749,노원구,상계10동,79.36056096,43.7003965,35.66016446
13440,327342,960900,1963449,노원구,상계9동,71.50408986,32.9432576,38.56083226
13441,327980,960950,1963199,노원구,상계9동,79.85290597,44.33030267,35.5226033
13442,328613,961000,1963199,노원구,상계9동,77.67488454,40.02952915,37.64535539
13443,327978,960950,1963299,노원구,상계9동,71.6135077,34.62698263,36.98652507
13444,327979,960950,1963249,노원구,상계9동,77.18952934,37.3776838,39.81184554
13445,327340,960900,1963549,노원구,상계1동,59.96690334,28.03482661,31.93207673
13446,327341,960900,1963499,노원구,상계9동,66.08630056,29.7874888,36.29881176
13447,327343,960900,1963399,노원구,상계9동,71.42180025,32.94081285,38.48098741
13448,329257,961050,1962649,노원구,상계10동,89.46286416,47.32565967,42.1372045
13449,329255,961050,1962749,노원구,상계10동,76.69171866,42.37982176,34.3118969
13450,332418,961300,1962849,노원구,상계10동,54.03186503,27.77824567,26.25361936
13451,332419,961300,1962799,노원구,상계10동,56.87622272,30.76853989,26.10768283
13452,332420,961300,1962749,노원구,상계10동,59.1048827,32.12086617,26.98401653
13453,329258,961050,1962599,노원구,상계10동,76.84477788,38.1721383,38.67263958
13454,329259,961050,1962549,노원구,상계10동,82.96971483,41.84168683,41.128028
13455,329892,961100,1962549,노원구,상계10동,81.29931412,41.46285025,39.83646386
13456,329893,961100,1962499,노원구,상계10동,82.07134486,41.12598588,40.94535899
13457,330526,961150,1962499,노원구,상계10동,81.10766038,40.34734906,40.76031132
13458,331159,961200,1962499,노원구,상계10동,81.82106519,45.02943631,36.79162888
13459,333057,961350,1962549,노원구,상계10동,70.52873237,39.25122005,31.27751231
13460,333058,961350,1962499,노원구,상계10동,74.66422388,37.64286406,37.02135982
13461,328621,961000,1962799,노원구,상계10동,75.92288416,37.79556771,38.12731645
13462,329254,961050,1962799,노원구,상계10동,82.2188563,42.17982697,40.03902933
13463,329256,961050,1962699,노원구,상계10동,72.35722182,38.27485819,34.08236363
13464,333056,961350,1962599,노원구,상계10동,72.76781851,38.59305999,34.17475851
13465,328620,961000,1962849,노원구,상계10동,71.23997557,34.81595279,36.42402277
13466,329897,961100,1962299,노원구,상계10동,84.25342771,42.61229856,41.64112915
13467,329898,961100,1962249,노원구,상계10동,82.87402114,41.88142003,40.99260111
13468,329896,961100,1962349,노원구,상계10동,83.38814606,47.96066667,35.42747938
13469,336859,961650,1962349,노원구,상계2동,71.66001375,35.65749387,36.00251989
13470,333054,961350,1962699,노원구,상계10동,64.36766184,34.32463852,30.04302332
13471,333055,961350,1962649,노원구,상계10동,67.00655673,34.85580411,32.15075261
13472,330535,961150,1962049,노원구,상계10동,98.62626051,41.74178079,56.88447972
13473,330536,961150,1961999,노원구,상계10동,110.9783859,51.16433887,59.81404707
13474,331171,961200,1961899,노원구,상계10동,148.78792,70.28112917,78.50679084
13475,329894,961100,1962449,노원구,상계10동,82.03396064,43.90491201,38.12904864
13476,332429,961300,1962299,노원구,상계10동,91.22213196,40.7182148,50.50391717
13477,332430,961300,1962249,노원구,상계10동,94.12459823,40.08563934,54.03895889
13478,332431,961300,1962199,노원구,상계10동,93.28133294,42.03525117,51.24608177
13479,330531,961150,1962249,노원구,상계10동,114.8443398,48.70358807,66.14075169
13480,331168,961200,1962049,노원구,상계10동,104.5681891,46.73617414,57.83201496
13481,331169,961200,1961999,노원구,상계10동,143.9164312,67.9513753,75.96505594
13482,331170,961200,1961949,노원구,상계10동,129.5214415,64.3323486,65.18909292
13483,332427,961300,1962399,노원구,상계10동,75.10970797,38.66594428,36.44376369
13484,333059,961350,1962449,노원구,상계10동,73.71312497,38.60344375,35.10968122
13485,329895,961100,1962399,노원구,상계10동,75.41979116,40.25511781,35.16467334
13486,331167,961200,1962099,노원구,상계10동,94.82926486,41.39862538,53.43063949
13487,332433,961300,1962099,노원구,상계10동,105.725497,51.04445996,54.68103706
13488,332428,961300,1962349,노원구,상계10동,82.58753488,41.35990557,41.2276293
13489,330530,961150,1962299,노원구,상계10동,89.1070865,42.64069581,46.4663907
13490,330532,961150,1962199,노원구,상계10동,93.04692404,41.65245451,51.39446953
13491,332432,961300,1962149,노원구,상계10동,100.0707804,47.9418455,52.12893489
13492,352660,962900,1963549,노원구,상계3·4동,52.59842251,24.4103328,28.18808971
13493,353293,962950,1963549,노원구,상계3·4동,56.08467926,24.9952626,31.08941666
13494,353926,963000,1963549,노원구,상계3·4동,52.96465655,24.14689891,28.81775764
13495,352661,962900,1963499,노원구,상계3·4동,53.38356489,24.69605061,28.68751428
13496,353294,962950,1963499,노원구,상계3·4동,57.0449743,26.04075492,31.00421939
13497,348874,962600,1962949,노원구,상계3·4동,54.98838029,24.59403033,30.39434996
13498,348875,962600,1962899,노원구,상계3·4동,58.2934275,26.19671168,32.09671582
13499,348876,962600,1962849,노원구,상계3·4동,67.02959215,31.52103665,35.5085555
13500,348880,962600,1962649,노원구,상계3·4동,56.78386537,27.1880025,29.59586287
13501,326112,960800,1961649,노원구,상계6·7동,93.14025517,52.26418847,40.87606671
13502,326745,960850,1961649,노원구,상계6·7동,105.3970774,59.7824661,45.61461133
13503,327378,960900,1961649,노원구,상계6·7동,82.08219504,41.09252778,40.98966726
13504,328008,960950,1961799,노원구,상계6·7동,93.10475821,43.9523188,49.15243941
13505,329276,961050,1961699,노원구,상계6·7동,101.1732325,51.93884139,49.2343911
13506,331172,961200,1961849,노원구,상계6·7동,146.7355474,70.85478502,75.88076241
13507,331173,961200,1961799,노원구,상계6·7동,147.2653008,68.38083417,78.88446661
13508,331174,961200,1961749,노원구,상계6·7동,153.124196,77.02603353,76.09816244
13509,326113,960800,1961599,노원구,상계6·7동,87.12466159,47.67990384,39.44475775
13510,326746,960850,1961599,노원구,상계6·7동,106.3589733,61.65523855,44.70373472
13511,331175,961200,1961699,노원구,상계6·7동,146.289872,70.45635823,75.83351378
13512,331809,961250,1961649,노원구,상계6·7동,143.8638167,68.19906608,75.66475059
13513,331810,961250,1961599,노원구,상계6·7동,132.2090907,66.19222571,66.01686496
13514,331811,961250,1961549,노원구,상계6·7동,122.8537054,63.74594159,59.10776378
13515,328011,960950,1961649,노원구,상계6·7동,84.64484975,42.57694907,42.06790068
13516,337502,961700,1961849,노원구,상계2동,100.5476985,50.41576313,50.13193541
13517,336237,961600,1961799,노원구,상계6·7동,114.7085819,60.28834207,54.42023985
13518,336869,961650,1961849,노원구,상계2동,112.8100772,56.29872216,56.51135502
13519,332444,961300,1961549,노원구,상계6·7동,123.0661124,65.22024505,57.84586734
13520,332445,961300,1961499,노원구,상계6·7동,115.9118388,61.6621929,54.24964586
13521,332446,961300,1961449,노원구,상계6·7동,108.517874,52.80740236,55.7104716
13522,338135,961750,1961849,노원구,상계6·7동,102.4713215,46.95176926,55.51955229
13523,339404,961850,1961699,노원구,상계2동,98.48919207,50.77022692,47.71896514
13524,333718,961400,1961149,노원구,상계6·7동,102.5378006,50.09639452,52.4414061
13525,333719,961400,1961099,노원구,상계6·7동,106.7541625,54.06436839,52.68979413
13526,334353,961450,1961049,노원구,상계6·7동,103.2378013,51.2400581,51.99774325
13527,334354,961450,1960999,노원구,상계6·7동,107.4980832,55.02261577,52.47546747
13528,334989,961500,1960899,노원구,중계2·3동,136.1903335,69.65926533,66.53106814
13529,333080,961350,1961399,노원구,상계6·7동,94.42139613,49.23535509,45.18604104
13530,333081,961350,1961349,노원구,상계6·7동,102.5737309,52.43312665,50.14060428
13531,333082,961350,1961299,노원구,상계6·7동,108.4264498,53.64642627,54.78002355
13532,333083,961350,1961249,노원구,상계6·7동,112.3522499,55.26805562,57.08419428
13533,340677,961950,1961349,노원구,상계2동,71.63497287,37.37170936,34.26326351
13534,332447,961300,1961399,노원구,상계6·7동,100.6471043,51.2654234,49.38168088
13535,332448,961300,1961349,노원구,상계6·7동,102.8531775,50.84593535,52.00724211
13536,332449,961300,1961299,노원구,상계6·7동,98.63535542,51.51440569,47.12094973
13537,333720,961400,1961049,노원구,상계6·7동,112.0623758,58.7093741,53.35300167
13538,333721,961400,1960999,노원구,상계6·7동,92.27950327,46.28694188,45.99256139
13539,334355,961450,1960949,노원구,상계6·7동,110.4116944,60.81523344,49.59646095
13540,334356,961450,1960899,노원구,상계6·7동,126.3546278,69.97330434,56.38132349
13541,332461,961300,1960699,노원구,중계2·3동,108.1004925,45.67047652,62.43001602
13542,331828,961250,1960699,노원구,상계6·7동,95.07241619,41.5866136,53.48580259
13543,340679,961950,1961249,노원구,중계1동,63.82453179,36.02729192,27.79723988
13544,341313,962000,1961199,노원구,중계1동,60.61242147,30.95065599,29.66176548
13545,341314,962000,1961149,노원구,중계1동,61.75098348,32.75565031,28.99533317
13546,339418,961850,1960999,노원구,중계2·3동,80.12354006,39.73398929,40.38955078
13547,340050,961900,1961049,노원구,중계2·3동,73.54860611,38.84222287,34.70638325
13548,340682,961950,1961099,노원구,중계2·3동,68.67549149,38.11146069,30.5640308
13549,338786,961800,1960949,노원구,중계2·3동,75.29645291,41.09196796,34.20448496
13550,334990,961500,1960849,노원구,중계2·3동,143.1417476,70.88063846,72.26110917
13551,335624,961550,1960799,노원구,중계2·3동,136.6511598,72.39066349,64.26049633
13552,336257,961600,1960799,노원구,중계2·3동,128.7690527,70.1589822,58.6100705
13553,338154,961750,1960899,노원구,중계2·3동,75.24441806,40.37712948,34.86728859
13554,338155,961750,1960849,노원구,중계2·3동,95.29507562,47.05317593,48.2418997
13555,342589,962100,1960699,노원구,중계2·3동,70.61564417,36.08674945,34.52889472
13556,338787,961800,1960899,노원구,중계2·3동,86.09922671,44.41518329,41.68404342
13557,341956,962050,1960699,노원구,중계2·3동,69.12669791,37.54173347,31.58496444
13558,342587,962100,1960799,노원구,중계1동,76.26439081,39.12900358,37.13538722
13559,342588,962100,1960749,노원구,중계1동,69.81805017,35.60518474,34.21286543
13560,341950,962050,1960999,노원구,중계1동,74.30469891,38.2723129,36.03238602
13561,341952,962050,1960899,노원구,중계1동,83.4337411,45.47519075,37.95855035
13562,342586,962100,1960849,노원구,중계1동,78.38612918,42.81272687,35.57340231
13563,341315,962000,1961099,노원구,중계1동,79.00259353,40.80512579,38.19746775
13564,341947,962050,1961149,노원구,중계1동,64.03125341,34.5462973,29.48495611
13565,341948,962050,1961099,노원구,중계1동,79.85534844,42.78291408,37.07243436
13566,340683,961950,1961049,노원구,중계2·3동,76.90090477,40.68612466,36.21478011
13567,341951,962050,1960949,노원구,중계1동,79.37750942,41.93196573,37.44554369
13568,339419,961850,1960949,노원구,중계2·3동,80.14321633,43.71034264,36.4328737
13569,340051,961900,1960999,노원구,중계2·3동,78.88622889,39.20469681,39.68153208
13570,334362,961450,1960599,노원구,중계2·3동,101.2523345,44.83275401,56.41958049
13571,335627,961550,1960649,노원구,중계2·3동,127.704389,65.04010929,62.66427975
13572,334997,961500,1960499,노원구,중계2·3동,113.5701087,55.92130002,57.64880864
13573,336263,961600,1960499,노원구,중계2·3동,125.4963546,64.73153167,60.76482298
13574,333094,961350,1960699,노원구,중계2·3동,112.7595863,50.78578857,61.97379769
13575,333726,961400,1960749,노원구,중계2·3동,129.7296124,61.77388707,67.95572536
13576,334360,961450,1960699,노원구,중계2·3동,130.7737189,59.50253231,71.27118664
13577,334361,961450,1960649,노원구,중계2·3동,115.0500292,54.09077692,60.95925229
13578,336899,961650,1960349,노원구,중계2·3동,103.8150644,56.24320897,47.57185542
13579,333727,961400,1960699,노원구,중계2·3동,127.2975141,63.49445474,63.80305936
13580,334996,961500,1960549,노원구,중계2·3동,116.7883624,55.27278367,61.51557872
13581,335628,961550,1960599,노원구,중계2·3동,125.0061876,64.14761765,60.85856991
13582,336898,961650,1960399,노원구,중계2·3동,93.91193162,47.11502921,46.79690241
13583,336897,961650,1960449,노원구,중계2·3동,100.2417037,49.08112269,51.160581
13584,337533,961700,1960299,노원구,중계2·3동,103.7086095,50.82673263,52.88187682
13585,336890,961650,1960799,노원구,중계2·3동,121.3816131,65.30495521,56.07665788
13586,337523,961700,1960799,노원구,중계2·3동,84.26781462,39.46614364,44.80167098
13587,338156,961750,1960799,노원구,중계2·3동,90.74180019,42.7643141,47.97748609
13588,336261,961600,1960599,노원구,중계2·3동,128.8759087,70.29578502,58.58012365
13589,336260,961600,1960649,노원구,중계2·3동,124.4946025,61.92815401,62.56644846
13590,335625,961550,1960749,노원구,중계2·3동,132.9725733,66.94455608,66.02801718
13591,335626,961550,1960699,노원구,중계2·3동,126.1734499,63.56904075,62.60440914
13592,335003,961500,1960199,노원구,중계2·3동,101.4172974,50.71447002,50.70282738
13593,335636,961550,1960199,노원구,중계2·3동,91.05122587,44.00646192,47.04476394
13594,338170,961750,1960099,노원구,중계2·3동,101.995807,51.79081206,50.20499493
13595,338171,961750,1960049,노원구,중계2·3동,103.1817259,55.55504931,47.62667657
13596,341360,962000,1958849,노원구,공릉1동,84.35021841,41.93379386,42.41642455
13597,343257,962150,1958949,노원구,공릉1동,79.26427044,37.43720259,41.82706785
13598,342621,962100,1959099,노원구,공릉1동,75.1769526,37.19846527,37.97848733
13599,342622,962100,1959049,노원구,공릉1동,73.71492841,34.83379217,38.88113623
13600,345156,962300,1958949,노원구,공릉1동,74.12004281,37.87280673,36.24723609
13601,345789,962350,1958949,노원구,공릉1동,73.11285499,38.4129415,34.69991349
13602,343891,962200,1958899,노원구,공릉1동,82.88497562,38.49082186,44.39415376
13603,344526,962250,1958799,노원구,공릉1동,95.99165365,49.26739516,46.7242585
13604,344527,962250,1958749,노원구,공릉1동,117.573832,58.58412982,58.9897022
13605,344524,962250,1958899,노원구,공릉1동,79.63639791,36.80653526,42.82986265
13606,345157,962300,1958899,노원구,공릉1동,84.66753613,41.8024433,42.86509284
13607,342626,962100,1958849,노원구,공릉1동,87.03353319,42.90578754,44.12774565
13608,343258,962150,1958899,노원구,공릉1동,77.30300899,36.82686369,40.4761453
13609,343261,962150,1958749,노원구,공릉1동,104.9439084,52.43120325,52.51270516
13610,343892,962200,1958849,노원구,공릉1동,100.8589998,47.05797669,53.80102314
13611,343893,962200,1958799,노원구,공릉1동,108.7554265,54.94254963,53.81287687
13612,343894,962200,1958749,노원구,공릉1동,110.0500781,56.08587875,53.96419936
13613,344528,962250,1958699,노원구,공릉1동,115.214875,57.71180224,57.50307277
13614,344529,962250,1958649,노원구,공릉1동,123.6018046,62.69271964,60.90908501
13615,345163,962300,1958599,노원구,공릉1동,122.9052949,60.15441212,62.75088273
13616,345164,962300,1958549,노원구,공릉1동,115.7552754,54.0908686,61.66440678
13617,341364,962000,1958649,노원구,공릉1동,81.42868828,39.7947336,41.63395468
13618,341363,962000,1958699,노원구,공릉1동,76.42585184,35.35564053,41.07021131
13619,341362,962000,1958749,노원구,공릉1동,85.14687766,41.52338264,43.62349501
13620,341361,962000,1958799,노원구,공릉1동,76.9707521,39.0730986,37.8976535
13621,341993,962050,1958849,노원구,공릉1동,87.69171693,41.27076237,46.42095456
13622,342627,962100,1958799,노원구,공릉1동,94.73191332,46.89732273,47.8345906
13623,341997,962050,1958649,노원구,공릉1동,96.50943682,45.95194269,50.55749413
13624,345797,962350,1958549,노원구,공릉1동,97.74206336,46.66987604,51.07218732
13625,345798,962350,1958499,노원구,공릉1동,99.69599542,47.93291221,51.76308321
13626,345799,962350,1958449,노원구,공릉1동,87.61867468,40.18256847,47.43610622
13627,347707,962500,1957999,노원구,공릉1동,70.39083552,33.77092652,36.61990901
13628,347708,962500,1957949,노원구,공릉1동,90.44559696,40.15407803,50.29151892
13629,347709,962500,1957899,노원구,공릉1동,95.2944779,46.52961716,48.76486074
13630,348344,962550,1957799,노원구,공릉1동,104.7058861,50.30341912,54.40246697
13631,354673,963050,1957849,노원구,공릉2동,85.63385724,41.08060001,44.55325723
13632,348979,962600,1957699,노원구,공릉1동,92.95410828,45.44959171,47.50451656
13633,349610,962650,1957799,노원구,공릉1동,93.6429459,45.96875889,47.67418701
13634,349612,962650,1957699,노원구,공릉1동,93.94516796,40.98593079,52.95923717
13635,350244,962700,1957749,노원구,공릉1동,92.75772105,41.94244914,50.81527192
13636,350877,962750,1957749,노원구,공릉1동,91.09609673,37.61446602,53.48163071
13637,351509,962800,1957799,노원구,공릉1동,82.95717466,37.742658,45.21451666
13638,352775,962900,1957799,노원구,공릉1동,67.43466581,35.30326273,32.13140308
13639,353408,962950,1957799,노원구,공릉1동,69.73440104,33.15731676,36.57708428
13640,346435,962400,1958299,노원구,공릉1동,71.73327582,35.24421991,36.48905591
13641,346436,962400,1958249,노원구,공릉1동,60.07072095,30.09279547,29.97792547
13642,347070,962450,1958199,노원구,공릉1동,60.59223972,30.50993244,30.08230728
13643,347073,962450,1958049,노원구,공릉1동,73.74608031,37.57226091,36.1738194
13644,352142,962850,1957799,노원구,공릉1동,62.56443785,30.84842161,31.71601623
13645,352774,962900,1957849,노원구,공릉1동,76.31485694,37.18645611,39.12840083
13646,353407,962950,1957849,노원구,공릉1동,77.30186944,36.59712614,40.7047433
13647,354040,963000,1957849,노원구,공릉1동,82.45685517,39.70525835,42.75159683
13648,346434,962400,1958349,노원구,공릉1동,77.95981296,37.6571568,40.30265616
13649,345165,962300,1958499,노원구,공릉1동,118.3416041,59.33977167,59.00183241
13650,345800,962350,1958399,노원구,공릉1동,85.99236979,41.55500973,44.43736006
13651,345801,962350,1958349,노원구,공릉1동,83.01923285,36.02616666,46.99306619
13652,345802,962350,1958299,노원구,공릉1동,74.40076347,33.41695056,40.98381291
13653,346437,962400,1958199,노원구,공릉1동,59.72867844,31.863584,27.86509443
13654,346438,962400,1958149,노원구,공릉1동,68.83869227,30.4974485,38.34124377
13655,347074,962450,1957999,노원구,공릉1동,77.86363241,34.44906989,43.41456251
13656,347075,962450,1957949,노원구,공릉1동,80.71001723,41.24016065,39.46985658
13657,347076,962450,1957899,노원구,공릉1동,97.28349488,48.97236936,48.31112552
13658,347081,962450,1957649,노원구,공릉1동,114.7815942,56.90821387,57.87338031
13659,347082,962450,1957599,노원구,공릉1동,114.1854904,53.67722775,60.50826264
13660,347712,962500,1957749,노원구,공릉1동,96.54962549,48.97148737,47.57813812
13661,346449,962400,1957599,노원구,공릉1동,108.5953212,52.57748312,56.01783811
13662,342654,962100,1957449,성북구,석관동,45.15843233,22.86374287,22.29468946
13663,342653,962100,1957499,노원구,월계3동,56.65328158,26.66523391,29.98804767
13664,343918,962200,1957549,노원구,공릉1동,75.14533753,34.04344351,41.10189402
13665,344551,962250,1957549,노원구,공릉1동,62.93041832,30.16123051,32.76918781
13666,345183,962300,1957599,노원구,공릉1동,83.75919488,40.56688271,43.19231217
13667,345816,962350,1957599,노원구,공릉1동,90.50205795,41.03538806,49.46666989
13668,348925,962600,1960399,노원구,하계1동,44.84369767,23.64882131,21.19487636
13669,348926,962600,1960349,노원구,하계1동,48.45332977,28.04370973,20.40962004
13670,350171,962700,1961399,노원구,중계본동,94.21192732,47.74187809,46.47004924
13671,350172,962700,1961349,노원구,중계본동,101.3576405,52.0184996,49.33914093
13672,345740,962350,1961399,노원구,중계1동,71.6155551,34.58268522,37.03286988
13673,346371,962400,1961499,노원구,중계1동,68.42421145,32.83621286,35.58799859
13674,348920,962600,1960649,노원구,하계1동,53.91288165,29.33616841,24.57671324
13675,349552,962650,1960699,노원구,하계1동,33.80551055,17.06009838,16.74541218
13676,349551,962650,1960749,노원구,중계본동,35.32692984,20.19063459,15.13629525
13677,346996,962450,1961899,노원구,중계4동,66.30519917,34.91944,31.38575917
13678,346997,962450,1961849,노원구,중계4동,66.13235486,33.55701062,32.57534424
13679,326043,960800,1965099,노원구,상계1동,37.99389081,16.39029492,21.60359589
13680,326044,960800,1965049,노원구,상계1동,39.84756252,18.98703517,20.86052734
13681,326045,960800,1964999,노원구,상계1동,43.34188711,21.46916975,21.87271736
13682,327982,960950,1963099,노원구,상계9동,87.97036098,45.51201499,42.458346
13683,327983,960950,1963049,노원구,상계9동,89.07567091,45.7649982,43.31067271
13684,327981,960950,1963149,노원구,상계9동,79.36997399,38.57114558,40.79882841
13685,328616,961000,1963049,노원구,상계9동,83.55435475,42.66763515,40.8867196
13686,328619,961000,1962899,노원구,상계9동,82.064252,43.33743276,38.72681925
13687,332440,961300,1961749,노원구,상계2동,159.6569401,77.70500285,81.95193727
13688,332442,961300,1961649,노원구,상계6·7동,140.9116282,64.90988386,76.00174429
13689,332443,961300,1961599,노원구,상계6·7동,128.0090881,64.6344967,63.37459139
13690,333073,961350,1961749,노원구,상계6·7동,158.1130941,75.35322727,82.75986679
13691,333706,961400,1961749,노원구,상계6·7동,144.2382791,72.05660602,72.18167309
13692,335604,961550,1961799,노원구,상계6·7동,120.9689002,62.09548315,58.87341701
13693,343253,962150,1959149,노원구,하계1동,76.42195786,37.82030328,38.60165457
13694,343254,962150,1959099,노원구,공릉1동,75.3848164,36.49618794,38.88862846
13695,343255,962150,1959049,노원구,공릉1동,69.91559628,32.46759742,37.44799886
13696,343256,962150,1958999,노원구,공릉1동,74.38314841,32.72652224,41.65662617
13697,343890,962200,1958949,노원구,공릉1동,81.11330632,36.3376682,44.77563812
13698,344523,962250,1958949,노원구,공릉1동,74.54101046,34.87444721,39.66656325
13699,278006,957000,1961549,도봉구,쌍문1동,46.14026747,23.48668992,22.65357755
13700,278007,957000,1961499,도봉구,쌍문1동,46.05047767,23.04999151,23.00048616
13701,278641,957050,1961449,도봉구,쌍문1동,54.99763111,29.04997975,25.94765136
13702,279274,957100,1961449,도봉구,쌍문1동,59.62590343,29.64016683,29.9857366
13703,279907,957150,1961449,도봉구,쌍문1동,62.25343253,29.83019348,32.42323906
13704,278636,957050,1961699,도봉구,쌍문1동,43.89049052,21.34810561,22.54238491
13705,293208,958200,1961049,도봉구,쌍문1동,56.11640646,24.93213137,31.18427509
13706,293839,958250,1961149,도봉구,쌍문1동,51.24920442,27.28931347,23.95989095
13707,294471,958300,1961199,도봉구,쌍문1동,48.7745349,24.30011879,24.47441611
13708,290675,958000,1961099,도봉구,쌍문1동,50.92535737,24.80351702,26.12184035
13709,295102,958350,1961299,도봉구,쌍문1동,46.63808772,26.22517164,20.41291608
13710,295733,958400,1961399,도봉구,쌍문4동,47.40234352,24.48819387,22.91414965
13711,295734,958400,1961349,도봉구,쌍문4동,45.92637464,24.94697263,20.97940202
13712,291309,958050,1961049,도봉구,쌍문1동,57.13346263,28.13432996,28.99913267
13713,309010,959450,1962199,도봉구,쌍문2동,80.87479078,40.57618118,40.2986096
13714,309640,959500,1962349,도봉구,쌍문2동,72.24581064,37.22874183,35.0170688
13715,309641,959500,1962299,도봉구,쌍문2동,76.68149015,38.73656567,37.94492447
13716,310271,959550,1962449,도봉구,쌍문2동,62.10399639,30.88001658,31.22397981
13717,310272,959550,1962399,도봉구,쌍문2동,68.50747974,34.30472444,34.20275529
13718,310902,959600,1962549,도봉구,방학1동,71.52313856,31.63731903,39.88581953
13719,307747,959350,1962049,도봉구,쌍문2동,80.68710859,37.00070189,43.6864067
13720,308379,959400,1962099,도봉구,쌍문2동,97.06695883,44.21749894,52.84945989
13721,304593,959100,1961499,도봉구,쌍문2동,60.06533816,31.13059498,28.93474319
13722,305224,959150,1961599,도봉구,쌍문2동,65.76345035,31.34071088,34.42273947
13723,305855,959200,1961699,도봉구,쌍문2동,79.6898455,35.37626075,44.31358475
13724,305856,959200,1961649,도봉구,창5동,79.17534257,35.82890955,43.34643302
13725,307117,959300,1961899,도봉구,쌍문2동,87.02175951,40.830521,46.19123851
13726,307748,959350,1961999,도봉구,쌍문2동,83.57237708,39.40856088,44.1638162
13727,307749,959350,1961949,도봉구,창5동,89.2603694,42.65573432,46.60463508
13728,303961,959050,1961449,도봉구,쌍문2동,58.97747693,30.95647117,28.02100576
13729,304594,959100,1961449,도봉구,창5동,58.36891445,29.33457101,29.03434344
13730,292578,958150,1960899,도봉구,쌍문3동,54.42877207,27.03072677,27.3980453
13731,293211,958200,1960899,도봉구,쌍문3동,52.30437437,25.2103835,27.09399086
13732,293840,958250,1961099,도봉구,쌍문3동,53.66020236,29.99615823,23.66404412
13733,293841,958250,1961049,도봉구,쌍문3동,52.56677778,26.07768104,26.48909673
13734,293844,958250,1960899,도봉구,쌍문3동,53.2475066,24.73838569,28.50912092
13735,293845,958250,1960849,도봉구,쌍문3동,53.16838929,27.23953819,25.92885109
13736,295745,958400,1960799,도봉구,쌍문3동,67.62485686,34.94266686,32.68219
13737,295746,958400,1960749,도봉구,쌍문3동,69.80592541,33.0087749,36.79715052
13738,295747,958400,1960699,도봉구,쌍문3동,75.43251172,34.25260154,41.17991018
13739,297633,958550,1961349,도봉구,쌍문4동,55.53861278,26.86887766,28.66973511
13740,294472,958300,1961149,도봉구,쌍문3동,52.86922818,25.71075787,27.15847031
13741,296367,958450,1961349,도봉구,쌍문4동,52.38578589,28.97497357,23.41081232
13742,297000,958500,1961349,도봉구,쌍문4동,51.27536838,28.22013483,23.05523355
13743,295103,958350,1961249,도봉구,쌍문3동,48.61477284,24.65769478,23.95707805
13744,295735,958400,1961299,도봉구,쌍문3동,50.56306923,28.00140495,22.56166427
13745,302063,958900,1961399,도봉구,쌍문2동,52.38637271,29.72803272,22.65834
13746,301430,958850,1961399,도봉구,쌍문2동,52.47786007,29.54981883,22.92804124
13747,295104,958350,1961199,도봉구,쌍문3동,56.67195575,25.16387535,31.5080804
13748,298266,958600,1961349,도봉구,쌍문3동,55.59719646,28.58915839,27.00803807
13749,298899,958650,1961349,도봉구,쌍문3동,52.15502132,27.51722709,24.63779424
13750,298283,958600,1960499,도봉구,쌍문3동,90.93935237,48.50987236,42.42948001
13751,299546,958700,1960649,도봉구,쌍문3동,84.22788187,40.23721753,43.99066434
13752,300177,958750,1960749,도봉구,쌍문3동,91.07729102,46.89206656,44.18522446
13753,300808,958800,1960849,도봉구,쌍문3동,99.08865184,54.48906245,44.59958938
13754,299547,958700,1960599,도봉구,창2동,87.73139458,42.38590239,45.34549219
13755,300178,958750,1960699,도봉구,창2동,84.86484346,42.68392971,42.18091375
13756,300809,958800,1960799,도봉구,창2동,93.56653447,49.46375244,44.10278204
